,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
KLHL21,0.02700130545177559,0.42461117868493525,0.6647331915509572,-0.03926869724324068,0.09303481808619173
PEX11G,0.027000934955078926,0.4246175373155213,0.6647331915509572,-0.03926906743850946,0.09303445052833627
DNASE1L3,0.02697588773606294,0.425047537670316,0.6647331915509572,-0.03929409423747802,0.09300960194627544
HLX,0.026961562424817034,0.4252935827576022,0.6647331915509572,-0.039308407832466606,0.0929953902049255
RP11-128M1.1,0.02673608562284755,0.42917718935773197,0.6684567404959458,-0.0395336966406625,0.0927716974198413
CDK11B,0.026522161656850316,0.4328807518484764,0.6728360615567119,-0.03974743601677003,0.09255945989979657
RNF40,0.02641790152743849,0.4346924247726015,0.6734898606460681,-0.03985160398454603,0.09245601951860637
ZNF276,0.026415832127248906,0.4347284277973089,0.6734898606460681,-0.039853671540892435,0.09245396637470768
QPCT,0.02639441685954322,0.4351011073493106,0.6734898606460681,-0.039875067694193515,0.0924327193028807
NBPF12,0.026114312855318744,0.4399925337944707,0.6790435954623327,-0.04015491609317153,0.09215480970275836
RASD1,0.026011383360197378,0.4417978590294732,0.6810008520909185,-0.04025774904925486,0.09205268399772094
MED25,0.025957478181344182,0.4427450110159621,0.6811993920019943,-0.040311603109569744,0.09199919921721801
LINC01118,0.025955510594643093,0.4427796048012963,0.6811993920019943,-0.040313568823115715,0.09199724696822002
TMEM144,0.025872316506575573,0.44424371991330436,0.6829158361020209,-0.040396683240500095,0.0919147009289208
MPO,0.02581207684658388,0.44530558356557504,0.6839997617693178,-0.04045686463965614,0.09185492994528778
CLEC9A,0.02577541019574579,0.44595262436798044,0.6839997617693178,-0.04049349559291606,0.09181854833518253
MNT,0.025772966680045514,0.44599576303121846,0.6839997617693178,-0.04049593672334985,0.09181612380871947
ATP2A3,0.025642813919178956,0.4482969488218014,0.6864547028833834,-0.040625961290786744,0.0916869813693405
MPP7,0.025340221228685744,0.4536729050927296,0.6908671769824427,-0.040928247269258346,0.09138672899256096
RP11-345P4.9,0.025262137082893262,0.45506603925392,0.6909388859792367,-0.041006250298834014,0.09130924681621255
CLMN,0.025094061093674437,0.45807289810871366,0.6932995214618369,-0.04117414894490343,0.09114246385188181
IQSEC1,0.02494261404135188,0.4607917653817799,0.6958026657536893,-0.041325432994502725,0.09099217872284428
PTCH2,0.024903653827044174,0.461492655149049,0.6963245605020293,-0.04136435078449256,0.0909535169303108
RP13-582O9.7,0.02486367154721898,0.4622125490580957,0.6963386596109666,-0.041404289317995474,0.09091384069392307
RRP12,0.024734910245013383,0.46453518201231125,0.6986525364848862,-0.04153290829780491,0.0907860635671087
RECK,0.02471926644919277,0.4648178099879039,0.6986525364848862,-0.041548534652602935,0.09077053919506665
TESC,0.024599898407955803,0.4669775066965811,0.6994520460729952,-0.04166776854485146,0.09065208134512419
HK2,0.024578278302733136,0.4673692670827587,0.6994520460729952,-0.04168936415093268,0.09063062589508655
NFAM1,0.024558883749405847,0.4677208546725271,0.6994520460729952,-0.04170873667435017,0.09061137899533159
DACT3,0.024548955706127206,0.4679008884111786,0.6994520460729952,-0.04171865342126916,0.09060152651660505
